TIME,DEVICE,CONSUMPTION
01-01-20 17:05,D2,0.199
01-01-20 17:06,D2,0.603
01-01-20 17:07,D2,0.1
01-01-20 17:08,D2,0.969
01-01-20 17:09,D2,0.299
01-01-20 17:10,D2,0.859
01-01-20 17:11,D2,0.671
01-01-20 17:12,D2,0.581
01-01-20 17:13,D2,0.647
01-01-20 17:14,D2,0.875
01-01-20 17:14,D2,0.875
01-01-20 17:16,D2,0.414
01-01-20 17:17,D2,0.991
01-01-20 17:18,D2,0.703
01-01-20 17:18,D2,0.703
01-01-20 17:20,D2,0.958
01-01-20 17:21,D2,0.278
01-01-20 17:22,D2,0.989
01-01-20 17:23,D2,0.753
01-01-20 17:24,D2,0.856
01-01-20 17:25,D2,0.243
01-01-20 17:26,D2,0.125
01-01-20 17:27,D2,0.01
01-01-20 17:28,D2,0.553
01-01-20 17:29,D2,0.878
01-01-20 17:30,D2,0.705
01-01-20 17:31,D2,0.126
01-01-20 17:32,D2,0.204
01-01-20 17:33,D2,0.488
01-01-20 17:34,D2,0.266
01-01-20 17:35,D2,0.228
01-01-20 17:36,D2,0.995
01-01-20 17:37,D2,0.111
01-01-20 17:38,D2,0.504
01-01-20 17:39,D2,0.367
01-01-20 17:40,D2,0.491
01-01-20 17:41,D2,0.572
01-01-20 17:42,D2,0.002
01-01-20 17:43,D2,0.623
01-01-20 17:44,D2,0.191
01-01-20 17:45,D2,0.339
01-01-20 17:46,D2,0.078
01-01-20 17:47,D2,0.317
01-01-20 17:48,D2,0.192
01-01-20 17:49,D2,0.645
01-01-20 17:50,D2,0.509
01-01-20 17:51,D2,0.503
01-01-20 17:52,D2,0.753
01-01-20 17:53,D2,0.042
01-01-20 17:54,D2,0.745
01-01-20 17:55,D2,0.752
01-01-20 17:56,D2,0.61
01-01-20 17:57,D2,0.699
01-01-20 17:58,D2,0.716
01-01-20 17:59,D2,0.916
01-01-20 18:00,D2,0.073
01-01-20 18:01,D2,0.229
01-01-20 18:02,D2,0.504
01-01-20 18:03,D2,0.135
01-01-20 18:04,D2,0.307
01-01-20 18:05,D2,0.791
01-01-20 18:06,D2,0.941
01-01-20 18:07,D2,0.912
01-01-20 18:08,D2,0.7
01-01-20 18:09,D2,0.547
01-01-20 18:10,D2,0.672
01-01-20 18:11,D2,0.415
01-01-20 18:12,D2,0.895
01-01-20 18:13,D2,0.255
01-01-20 18:14,D2,0.339
01-01-20 18:15,D2,0.563
01-01-20 18:16,D2,0.905
01-01-20 18:17,D2,0.99
01-01-20 18:18,D2,0.329
01-01-20 18:19,D2,0.611
01-01-20 18:20,D2,0.667
01-01-20 18:21,D2,0.458
01-01-20 18:22,D2,0.95
01-01-20 18:23,D2,0.113
01-01-20 18:24,D2,0.586
01-01-20 18:25,D2,0.401
01-01-20 18:26,D2,0.005
01-01-20 18:27,D2,0.178
01-01-20 18:28,D2,0.864
01-01-20 18:29,D2,0.898
01-01-20 18:30,D2,0.46
01-01-20 18:31,D2,0.858
01-01-20 18:32,D2,0.896
01-01-20 18:33,D2,0.176
01-01-20 18:34,D2,0.34
01-01-20 18:35,D2,0.375
01-01-20 18:36,D2,0.587
01-01-20 18:37,D2,0.695
01-01-20 18:38,D2,0.996
01-01-20 18:39,D2,0.635
01-01-20 18:40,D2,0.251
01-01-20 18:41,D2,0.867
01-01-20 18:42,D2,0.66
01-01-20 18:43,D2,0.145
01-01-20 18:44,D2,0.62
01-01-20 18:45,D2,0.772
01-01-20 18:46,D2,0.529
01-01-20 18:47,D2,0.019
01-01-20 18:48,D2,0.609
01-01-20 18:49,D2,0.586
01-01-20 18:50,D2,0.672
01-01-20 18:51,D2,0.224
01-01-20 18:52,D2,0.696
01-01-20 18:53,D2,0.289
01-01-20 18:54,D2,0.735
01-01-20 18:55,D2,0.602
01-01-20 18:56,D2,0.158
01-01-20 18:57,D2,0.404
01-01-20 18:58,D2,0.752
01-01-20 18:59,D2,0.49
01-01-20 19:00,D2,0.963
01-01-20 19:01,D2,0.112
01-01-20 19:02,D2,0.379
01-01-20 19:03,D2,0.957
01-01-20 19:04,D2,0.813
01-01-20 19:05,D2,0.165
01-01-20 19:06,D2,0.514
01-01-20 19:07,D2,0.764
01-01-20 19:08,D2,0.674
01-01-20 19:09,D2,0.381
01-01-20 19:09,D2,0.381
01-01-20 19:09,D2,0.381
01-01-20 19:12,D2,0.172
01-01-20 19:13,D2,0.387
01-01-20 19:14,D2,0.634
01-01-20 19:15,D2,0.581
01-01-20 19:16,D2,0.373
01-01-20 19:17,D2,0.485
01-01-20 19:18,D2,0.431
01-01-20 19:19,D2,0.997
01-01-20 19:20,D2,0.81
01-01-20 19:21,D2,0.182
01-01-20 19:22,D2,0.119
01-01-20 19:23,D2,0.638
01-01-20 19:24,D2,0.094
01-01-20 19:25,D2,0.966
01-01-20 19:26,D2,0.108
01-01-20 19:27,D2,0.139
01-01-20 19:28,D2,0.076
01-01-20 19:29,D2,0.363
01-01-20 19:30,D2,0.496
01-01-20 19:31,D2,0.936
01-01-20 19:32,D2,0.344
01-01-20 19:33,D2,0.189
01-01-20 19:34,D2,0.06
01-01-20 19:35,D2,0.055
01-01-20 19:36,D2,0.763
01-01-20 19:37,D2,0.174
01-01-20 19:38,D2,0.611
01-01-20 19:39,D2,0.833
01-01-20 19:40,D2,0.885
01-01-20 19:41,D2,0.799
01-01-20 19:42,D2,0.094
01-01-20 19:43,D2,0.351
01-01-20 19:44,D2,0.323
01-01-20 19:45,D2,0.308
01-01-20 19:46,D2,0.01
01-01-20 19:47,D2,0.509
01-01-20 19:48,D2,0.593
01-01-20 19:49,D2,0.285
01-01-20 19:50,D2,0.65
01-01-20 19:51,D2,0.776
01-01-20 19:52,D2,0.5
01-01-20 19:53,D2,0.152
01-01-20 19:54,D2,0.096
01-01-20 19:55,D2,0.575
01-01-20 19:56,D2,0.903
01-01-20 19:57,D2,0.19
01-01-20 19:58,D2,0.199
01-01-20 19:59,D2,0.187
01-01-20 20:00,D2,0.531
01-01-20 20:01,D2,0.416
01-01-20 20:02,D2,0.528
01-01-20 20:03,D2,0.812
01-01-20 20:04,D2,0.622
01-01-20 20:05,D2,0.776
01-01-20 20:06,D2,0.818
01-01-20 20:07,D2,0.128
01-01-20 20:08,D2,0.319
01-01-20 20:09,D2,0.593
01-01-20 20:10,D2,0.569
01-01-20 20:11,D2,0.296
01-01-20 20:12,D2,0.118
01-01-20 20:13,D2,0.191
01-01-20 20:14,D2,0.293
01-01-20 20:15,D2,0.856
01-01-20 20:16,D2,0.208
01-01-20 20:17,D2,0.904
01-01-20 20:18,D2,0.33
01-01-20 20:19,D2,0.364
01-01-20 20:20,D2,0.156
01-01-20 20:21,D2,0.436
01-01-20 20:22,D2,0.316
01-01-20 20:23,D2,0.951
01-01-20 20:24,D2,0.268
01-01-20 20:25,D2,0.682
01-01-20 20:26,D2,0.13
01-01-20 20:27,D2,0.197
01-01-20 20:28,D2,0.913
01-01-20 20:29,D2,0.687
01-01-20 20:30,D2,0.616
01-01-20 20:31,D2,0.854
01-01-20 20:32,D2,0.224
01-01-20 20:33,D2,0.334
01-01-20 20:34,D2,0.423
01-01-20 20:34,D2,0.423
01-01-20 20:34,D2,0.423
01-01-20 20:37,D2,0.776
01-01-20 20:38,D2,0.108
01-01-20 20:39,D2,0.964
01-01-20 20:40,D2,0.428
01-01-20 20:41,D2,0.342
01-01-20 20:42,D2,0.994
01-01-20 20:43,D2,0.878
01-01-20 20:44,D2,0.997
01-01-20 20:45,D2,0.87
01-01-20 20:46,D2,0.381
01-01-20 20:47,D2,0.138
01-01-20 20:48,D2,0.519
01-01-20 20:49,D2,0.957
01-01-20 20:50,D2,0.392
01-01-20 20:51,D2,0.367
01-01-20 20:52,D2,0.334
01-01-20 20:53,D2,0.661
01-01-20 20:54,D2,0.123
01-01-20 20:55,D2,0.729
01-01-20 20:56,D2,0.668
01-01-20 20:57,D2,0.52
01-01-20 20:58,D2,0.799
01-01-20 20:59,D2,0.56
01-01-20 21:00,D2,0.432
01-01-20 21:01,D2,0.615
01-01-20 21:02,D2,0.301
01-01-20 21:03,D2,0.504
01-01-20 21:04,D2,0.544
01-01-20 21:05,D2,0.579
01-01-20 21:06,D2,0.797
01-01-20 21:07,D2,0.61
01-01-20 21:08,D2,0.473
01-01-20 21:09,D2,0.069
01-01-20 21:10,D2,0.185
01-01-20 21:11,D2,0.073
01-01-20 21:12,D2,0.403
01-01-20 21:13,D2,0.246
01-01-20 21:14,D2,0.729
01-01-20 21:15,D2,0.387
01-01-20 21:16,D2,0.27
01-01-20 21:17,D2,0.249
01-01-20 21:18,D2,0.547
01-01-20 21:19,D2,0.679
01-01-20 21:20,D2,0.946
01-01-20 21:21,D2,0.44
01-01-20 21:22,D2,0.63
01-01-20 21:23,D2,0.913
01-01-20 21:24,D2,0.006
01-01-20 21:25,D2,0.49
01-01-20 21:26,D2,0.617
01-01-20 21:27,D2,0.469
01-01-20 21:28,D2,0.83
01-01-20 21:29,D2,0.97
01-01-20 21:30,D2,0.918
01-01-20 21:31,D2,0.309
01-01-20 21:32,D2,0.308
01-01-20 21:33,D2,0.214
01-01-20 21:34,D2,0.625
01-01-20 21:35,D2,0.611
01-01-20 21:36,D2,0.991
01-01-20 21:37,D2,0.619
01-01-20 21:38,D2,0.311
01-01-20 21:39,D2,0.232
01-01-20 21:40,D2,0.413
01-01-20 21:41,D2,0.478
01-01-20 21:42,D2,0.019
01-01-20 21:43,D2,0.864
01-01-20 21:44,D2,0.159
01-01-20 21:45,D2,0.654
01-01-20 21:46,D2,0.672
01-01-20 21:47,D2,0.045
01-01-20 21:48,D2,0.451
01-01-20 21:49,D2,0.122
01-01-20 21:50,D2,0.68
01-01-20 21:51,D2,0.472
01-01-20 21:52,D2,0.223
01-01-20 21:53,D2,0.453
01-01-20 21:54,D2,0.745
01-01-20 21:55,D2,0.211
01-01-20 21:56,D2,0.108
01-01-20 21:57,D2,0.841
01-01-20 21:58,D2,0.728
01-01-20 21:59,D2,0.481
01-01-20 22:00,D2,0.327
01-01-20 22:01,D2,0.145
01-01-20 22:02,D2,0.982
01-01-20 22:03,D2,0.633
01-01-20 22:04,D2,0.196
01-01-20 22:05,D2,0.711
01-01-20 22:06,D2,0.734
01-01-20 22:07,D2,0.866
01-01-20 22:08,D2,0.859
01-01-20 22:09,D2,0.481
01-01-20 22:10,D2,0.925
01-01-20 22:11,D2,0.96
01-01-20 22:12,D2,0.902
01-01-20 22:13,D2,0.981
01-01-20 22:14,D2,0.448
01-01-20 22:15,D2,0.058
01-01-20 22:16,D2,0.704
01-01-20 22:17,D2,0.313
01-01-20 22:18,D2,0.842
01-01-20 22:19,D2,0.058
01-01-20 22:20,D2,0.719
01-01-20 22:21,D2,0.188
01-01-20 22:22,D2,0.338
01-01-20 22:23,D2,0.746
01-01-20 22:24,D2,0.431
01-01-20 22:25,D2,0.404
01-01-20 22:26,D2,0.585
01-01-20 22:27,D2,0.166
01-01-20 22:28,D2,0.349
01-01-20 22:29,D2,0.871
01-01-20 22:30,D2,0.558
01-01-20 22:31,D2,0.065
01-01-20 22:32,D2,0.286
01-01-20 22:33,D2,0.457
01-01-20 22:34,D2,0.864
01-01-20 22:35,D2,0.462
01-01-20 22:36,D2,0.084
01-01-20 22:37,D2,0.472
01-01-20 22:38,D2,0.155
01-01-20 22:39,D2,0.534
01-01-20 22:40,D2,0.156
01-01-20 22:41,D2,0.565
01-01-20 22:42,D2,0.407
01-01-20 22:43,D2,0.026
01-01-20 22:44,D2,0.44
01-01-20 22:45,D2,0.183
01-01-20 22:46,D2,0.597
01-01-20 22:47,D2,0.359
01-01-20 22:48,D2,0.876
01-01-20 22:49,D2,0.488
01-01-20 22:50,D2,0.698
01-01-20 22:51,D2,0.441
01-01-20 22:52,D2,0.061
01-01-20 22:53,D2,0.83
01-01-20 22:54,D2,0.973
01-01-20 22:55,D2,0.953
01-01-20 22:56,D2,0.551
01-01-20 22:57,D2,0.45
01-01-20 22:58,D2,0.274
01-01-20 22:59,D2,0.524
01-01-20 23:00,D2,0.168
01-01-20 23:01,D2,0.059
01-01-20 23:02,D2,0.42
01-01-20 23:03,D2,0.809
01-01-20 23:04,D2,0.755
01-01-20 23:05,D2,0.369
01-01-20 23:06,D2,0.751
01-01-20 23:07,D2,0.918
01-01-20 23:08,D2,0.059
01-01-20 23:09,D2,0.406
01-01-20 23:10,D2,0.636
01-01-20 23:11,D2,0.061
01-01-20 23:12,D2,0.785
01-01-20 23:13,D2,0.704
01-01-20 23:14,D2,0.081
01-01-20 23:15,D2,0.535
01-01-20 23:16,D2,0.453
01-01-20 23:17,D2,0.026
01-01-20 23:18,D2,0.537
01-01-20 23:19,D2,0.373
01-01-20 23:20,D2,0.337
01-01-20 23:21,D2,0.337
01-01-20 23:22,D2,0.705
01-01-20 23:23,D2,0.098
01-01-20 23:24,D2,0.669
01-01-20 23:25,D2,0.147
01-01-20 23:26,D2,0.407
01-01-20 23:27,D2,0.997
01-01-20 23:28,D2,0.266
01-01-20 23:29,D2,0.175
01-01-20 23:30,D2,0.589
01-01-20 23:31,D2,0.256
01-01-20 23:32,D2,0.935
01-01-20 23:33,D2,0.552
01-01-20 23:34,D2,0.119
01-01-20 23:35,D2,0.131
01-01-20 23:36,D2,0.317
01-01-20 23:37,D2,0.388
01-01-20 23:38,D2,0.338
01-01-20 23:39,D2,0.014
01-01-20 23:40,D2,0.328
01-01-20 23:41,D2,0.62
01-01-20 23:42,D2,0.252
01-01-20 23:43,D2,0.928
01-01-20 23:44,D2,0.971
01-01-20 23:45,D2,0.469
01-01-20 23:46,D2,0.838
01-01-20 23:47,D2,0.48
01-01-20 23:48,D2,0.125
01-01-20 23:49,D2,0.755
01-01-20 23:50,D2,0.192
01-01-20 23:51,D2,0.777
01-01-20 23:52,D2,0.806
01-01-20 23:53,D2,0.532
01-01-20 23:54,D2,0.149
01-01-20 23:55,D2,0.142
01-01-20 23:56,D2,0.584
01-01-20 23:57,D2,0.228
01-01-20 23:58,D2,0.554
01-01-20 23:59,D2,0.713
01-01-20 0:00,D3,0.663
01-01-20 0:01,D3,0.93
01-01-20 0:02,D3,0.532
01-01-20 0:03,D3,0.703
01-01-20 0:04,D3,0.322
01-01-20 0:05,D3,0.792
01-01-20 0:06,D3,0.958
01-01-20 0:07,D3,0.935
01-01-20 0:08,D3,0.108
01-01-20 0:09,D3,0.521
01-01-20 0:10,D3,0.27
01-01-20 0:11,D3,0.101
01-01-20 0:12,D3,0.907
01-01-20 0:13,D3,0.889
01-01-20 0:14,D3,0.555
01-01-20 0:15,D3,0.893
01-01-20 0:16,D3,0.884
01-01-20 0:17,D3,0.107
01-01-20 0:18,D3,0.976
01-01-20 0:19,D3,0.781
01-01-20 0:20,D3,0.179
01-01-20 0:21,D3,0.687
01-01-20 0:22,D3,0.785
01-01-20 0:23,D3,0.861
01-01-20 0:24,D3,0.127
01-01-20 0:25,D3,0.335
01-01-20 0:26,D3,0.236
01-01-20 0:27,D3,0.217
01-01-20 0:28,D3,0.688
01-01-20 0:29,D3,0.331
01-01-20 0:30,D3,0.118
01-01-20 0:31,D3,0.675
01-01-20 0:32,D3,0.012
01-01-20 0:33,D3,0.92
01-01-20 0:34,D3,0.841
01-01-20 0:35,D3,0.99
01-01-20 0:36,D3,0.486
01-01-20 0:37,D3,0.74
01-01-20 0:38,D3,0.882
01-01-20 0:39,D3,0.558
01-01-20 0:40,D3,0.198
01-01-20 0:41,D3,0.189
01-01-20 0:42,D3,0.925
01-01-20 0:43,D3,0.745
01-01-20 0:44,D3,0.474
01-01-20 0:45,D3,0.966
01-01-20 0:46,D3,0.224
01-01-20 0:47,D3,0.781
01-01-20 0:48,D3,0.024
01-01-20 0:49,D3,0.697
01-01-20 0:50,D3,0.53
01-01-20 0:51,D3,0.964
01-01-20 0:52,D3,0.304
01-01-20 0:53,D3,0.687
01-01-20 0:54,D3,0.46
01-01-20 0:55,D3,0.615
01-01-20 0:56,D3,0.864
01-01-20 0:57,D3,0.363
01-01-20 0:58,D3,0.307
01-01-20 0:59,D3,0.808
01-01-20 1:00,D3,0.843
01-01-20 1:01,D3,0.89
01-01-20 1:02,D3,0.113
01-01-20 1:03,D3,0.429
01-01-20 1:04,D3,0.27
01-01-20 1:05,D3,0.78
01-01-20 1:06,D3,0.301
01-01-20 1:07,D3,0.5
01-01-20 1:08,D3,0.478
01-01-20 1:09,D3,0.049
01-01-20 1:10,D3,0.254
01-01-20 1:11,D3,0.047
01-01-20 1:12,D3,0.818
01-01-20 1:13,D3,0.638
01-01-20 1:14,D3,0.049
01-01-20 1:15,D3,0.998
01-01-20 1:16,D3,0.774
01-01-20 1:17,D3,0.338
01-01-20 1:18,D3,0.954
01-01-20 1:19,D3,0.731
01-01-20 1:20,D3,0.778
01-01-20 1:21,D3,0.439
01-01-20 1:22,D3,0.409
01-01-20 1:23,D3,0.94
01-01-20 1:24,D3,0.269
01-01-20 1:25,D3,0.692
01-01-20 1:26,D3,0.941
01-01-20 1:27,D3,0.402
01-01-20 1:28,D3,0.026
01-01-20 1:29,D3,0.91
01-01-20 1:30,D3,0.877
01-01-20 1:31,D3,0.108
01-01-20 1:32,D3,0.399
01-01-20 1:33,D3,0.757
01-01-20 1:34,D3,0.791
01-01-20 1:35,D3,0.958
01-01-20 1:36,D3,0.814
01-01-20 1:37,D3,0.815
01-01-20 1:38,D3,0.3
01-01-20 1:39,D3,0.882
01-01-20 1:40,D3,0.858
01-01-20 1:41,D3,0.037
01-01-20 1:42,D3,0.237
01-01-20 1:43,D3,0.815
01-01-20 1:44,D3,0.332
01-01-20 1:45,D3,0.075
01-01-20 1:46,D3,0.23
01-01-20 1:47,D3,0.447
01-01-20 1:48,D3,0.875
01-01-20 1:49,D3,0.78
01-01-20 1:50,D3,0.418
01-01-20 1:51,D3,0.013
01-01-20 1:52,D3,0.162
01-01-20 1:53,D3,0.374
01-01-20 1:54,D3,0.355
01-01-20 1:55,D3,0.717
01-01-20 1:56,D3,0.211
01-01-20 1:57,D3,0.415
01-01-20 1:58,D3,0.172
01-01-20 1:59,D3,0.526
01-01-20 2:00,D3,0.055
01-01-20 2:01,D3,0.685
01-01-20 2:02,D3,0.717
01-01-20 2:03,D3,0.231
01-01-20 2:04,D3,0.868
01-01-20 2:05,D3,0.581
01-01-20 2:06,D3,0.675
01-01-20 2:07,D3,0.613
01-01-20 2:08,D3,0.655
01-01-20 2:09,D3,0.382
01-01-20 2:10,D3,0.685
01-01-20 2:11,D3,0.504
01-01-20 2:12,D3,0.802
01-01-20 2:13,D3,0.057
01-01-20 2:14,D3,0.039
01-01-20 2:15,D3,0.349
01-01-20 2:16,D3,0.071
01-01-20 2:17,D3,0.869
01-01-20 2:18,D3,0.874
01-01-20 2:19,D3,0.565
01-01-20 2:20,D3,0.145
01-01-20 2:21,D3,0.135
01-01-20 2:22,D3,0.672
01-01-20 2:23,D3,0.675
01-01-20 2:24,D3,0.441
01-01-20 2:25,D3,0.903
01-01-20 2:26,D3,0.478
01-01-20 2:27,D3,0.68
01-01-20 2:28,D3,0.708
01-01-20 2:29,D3,0.243
01-01-20 2:30,D3,0.512
01-01-20 2:31,D3,0.603
01-01-20 2:32,D3,0.885
01-01-20 2:33,D3,0.03
01-01-20 2:34,D3,0.724
01-01-20 2:35,D3,0.496
01-01-20 2:36,D3,0.79
01-01-20 2:37,D3,0.869
01-01-20 2:38,D3,0.437
01-01-20 2:39,D3,0.416
01-01-20 2:40,D3,0.484
01-01-20 2:41,D3,0.816
01-01-20 2:42,D3,0.395
01-01-20 2:43,D3,0.089
01-01-20 2:44,D3,0.559
01-01-20 2:45,D3,0.083
01-01-20 2:46,D3,0.455
01-01-20 2:47,D3,0
01-01-20 2:48,D3,0.192
01-01-20 2:49,D3,0.801
01-01-20 2:50,D3,0.639
01-01-20 2:51,D3,0.66
01-01-20 2:52,D3,0.522
01-01-20 2:53,D3,0.209
01-01-20 2:54,D3,0.495
01-01-20 2:55,D3,0.651
01-01-20 2:56,D3,0.809
01-01-20 2:57,D3,0.345
01-01-20 2:58,D3,0.516
01-01-20 2:59,D3,0.86
01-01-20 3:00,D3,0.858
01-01-20 3:01,D3,0.45
01-01-20 3:02,D3,0.889
01-01-20 3:03,D3,0.984
01-01-20 3:04,D3,0.426
01-01-20 3:05,D3,0.787
01-01-20 3:06,D3,0.993
01-01-20 3:07,D3,0.999
01-01-20 3:08,D3,0.633
01-01-20 3:09,D3,0.517
01-01-20 3:10,D3,0.866
01-01-20 3:11,D3,0.801
01-01-20 3:12,D3,0.978
01-01-20 3:13,D3,0.619
01-01-20 3:14,D3,0.34
01-01-20 3:15,D3,0.602
01-01-20 3:16,D3,0.161
01-01-20 3:17,D3,0.556
01-01-20 3:18,D3,0.651
01-01-20 3:19,D3,0.032
01-01-20 3:20,D3,0.795
01-01-20 3:21,D3,0.559
01-01-20 3:22,D3,0.133
01-01-20 3:23,D3,0.073
01-01-20 3:24,D3,0.037
01-01-20 3:25,D3,0.931
01-01-20 3:26,D3,0.995
01-01-20 3:27,D3,0.114
01-01-20 3:28,D3,0.312
01-01-20 3:29,D3,0.743
01-01-20 3:30,D3,0.333
01-01-20 3:31,D3,0.442
01-01-20 3:32,D3,0.616
01-01-20 3:33,D3,0.666
01-01-20 3:34,D3,0.216
01-01-20 3:35,D3,0.417
01-01-20 3:36,D3,0.309
01-01-20 3:37,D3,0.427
01-01-20 3:38,D3,0.131
01-01-20 3:39,D3,0.441
01-01-20 3:40,D3,0.934
01-01-20 3:41,D3,0.587
01-01-20 3:42,D3,0.099
01-01-20 3:43,D3,0.586
01-01-20 3:44,D3,0.348
01-01-20 3:45,D3,0.894
01-01-20 3:46,D3,0.528
01-01-20 3:47,D3,0.389
01-01-20 3:48,D3,0.377
01-01-20 3:49,D3,0.471
01-01-20 3:50,D3,0.203
01-01-20 3:51,D3,0.912
01-01-20 3:52,D3,0.288
01-01-20 3:53,D3,0.485
01-01-20 3:54,D3,0.854
01-01-20 3:55,D3,0.633
01-01-20 3:56,D3,0.583
01-01-20 3:57,D3,0.752
01-01-20 3:58,D3,0.452
01-01-20 3:59,D3,0.089
01-01-20 4:00,D3,0.029
01-01-20 4:01,D3,0.931
01-01-20 4:02,D3,0.677
01-01-20 4:03,D3,0.529
01-01-20 4:04,D3,0.37
01-01-20 4:05,D3,0.588
01-01-20 4:06,D3,0.05
01-01-20 4:07,D3,0.973
01-01-20 4:08,D3,0.871
01-01-20 4:09,D3,0.415
01-01-20 4:10,D3,0.824
01-01-20 4:11,D3,0.201
01-01-20 4:12,D3,0.696
01-01-20 4:13,D3,0.334
01-01-20 4:14,D3,0.085
01-01-20 4:15,D3,0.212
01-01-20 4:16,D3,0.144
01-01-20 4:17,D3,0.03
01-01-20 4:18,D3,0.45
01-01-20 4:19,D3,0.562
01-01-20 4:20,D3,0.927
01-01-20 4:21,D3,0.72
01-01-20 4:22,D3,0.376
01-01-20 4:23,D3,0.856
01-01-20 4:24,D3,0.999
01-01-20 4:25,D3,0.573
01-01-20 4:26,D3,0.384
01-01-20 4:27,D3,0.352
01-01-20 4:28,D3,0.935
01-01-20 4:29,D3,0.3
01-01-20 4:30,D3,0.42
01-01-20 4:31,D3,0.303
01-01-20 4:32,D3,0.495
01-01-20 4:33,D3,0.837
01-01-20 4:34,D3,0.188
01-01-20 4:35,D3,0.155
01-01-20 4:36,D3,0.783
01-01-20 4:37,D3,0.95
01-01-20 4:38,D3,0.504
01-01-20 4:39,D3,0.21
01-01-20 4:40,D3,0.397
01-01-20 4:41,D3,0.836
01-01-20 4:42,D3,0.659
01-01-20 4:43,D3,0.663
01-01-20 4:44,D3,0.034
01-01-20 4:45,D3,0.484
01-01-20 4:46,D3,0.32
01-01-20 4:47,D3,0.22
01-01-20 4:48,D3,0.307
01-01-20 4:49,D3,0.636
01-01-20 4:50,D3,0.706
01-01-20 4:51,D3,0.643
01-01-20 4:52,D3,0.936
01-01-20 4:53,D3,0.683
01-01-20 4:54,D3,0.669
01-01-20 4:55,D3,0.619
01-01-20 4:56,D3,0.041
01-01-20 4:57,D3,0.718
01-01-20 4:58,D3,0.828
01-01-20 4:59,D3,0.378
01-01-20 5:00,D3,0.022
01-01-20 5:01,D3,0.284
01-01-20 5:02,D3,0.076
01-01-20 5:03,D3,0.293
01-01-20 5:04,D3,0.379
01-01-20 5:05,D3,0.045
01-01-20 5:06,D3,0.646
01-01-20 5:07,D3,0.547
01-01-20 5:08,D3,0.87
01-01-20 5:09,D3,0.736
01-01-20 5:10,D3,0.405
01-01-20 5:11,D3,0.597
01-01-20 5:12,D3,0.608
01-01-20 5:13,D3,0.265
01-01-20 5:14,D3,0.186
01-01-20 5:15,D3,0.789
01-01-20 5:16,D3,0.07
01-01-20 5:17,D3,0.765
01-01-20 5:18,D3,0.811
01-01-20 5:19,D3,0.986
01-01-20 5:20,D3,0.468
01-01-20 5:21,D3,0.724
01-01-20 5:22,D3,0.885
01-01-20 5:23,D3,0.443
01-01-20 5:24,D3,0.642
01-01-20 5:25,D3,0.066
01-01-20 5:26,D3,0.596
01-01-20 5:27,D3,0.546
01-01-20 5:28,D3,0.427
01-01-20 5:29,D3,0.208
01-01-20 5:30,D3,0.513
01-01-20 5:31,D3,0.196
01-01-20 5:32,D3,0.445
01-01-20 5:33,D3,0.646
01-01-20 5:34,D3,0.815
01-01-20 5:35,D3,0.767
01-01-20 5:36,D3,0.412
01-01-20 5:37,D3,0.605
01-01-20 5:38,D3,0.483
01-01-20 5:39,D3,0.638
01-01-20 5:40,D3,0.332
01-01-20 5:41,D3,0.648
01-01-20 5:42,D3,0.712
01-01-20 5:43,D3,0.175
01-01-20 5:44,D3,0.401
01-01-20 5:45,D3,0.893
01-01-20 5:46,D3,0.24
01-01-20 5:47,D3,0.948
01-01-20 5:48,D3,0.079
01-01-20 5:49,D3,0.685
01-01-20 5:50,D3,0.304
01-01-20 5:51,D3,0.697
01-01-20 5:52,D3,0.499
01-01-20 5:53,D3,0.146
01-01-20 5:54,D3,0.696
01-01-20 5:55,D3,0.206
01-01-20 5:56,D3,0.355
01-01-20 5:57,D3,0.995
01-01-20 5:58,D3,0.721
01-01-20 5:59,D3,0.861
01-01-20 6:00,D3,0.434
01-01-20 6:01,D3,0.476
01-01-20 6:02,D3,0.921
01-01-20 6:03,D3,0.075
01-01-20 6:04,D3,0.25
01-01-20 6:05,D3,0.964
01-01-20 6:06,D3,0.103
01-01-20 6:07,D3,0.204
01-01-20 6:08,D3,0.562
01-01-20 6:09,D3,0.093
01-01-20 6:10,D3,0.531
01-01-20 6:11,D3,0.831
01-01-20 6:12,D3,0.139
01-01-20 6:13,D3,0.822
01-01-20 6:14,D3,0.17
01-01-20 6:15,D3,0.485
01-01-20 6:16,D3,0.835
01-01-20 6:17,D3,0.894
01-01-20 6:18,D3,0.502
01-01-20 6:19,D3,0.987
01-01-20 6:20,D3,0.883
01-01-20 6:21,D3,0.558
01-01-20 6:22,D3,0.758
01-01-20 6:23,D3,0.588
01-01-20 6:24,D3,0.321
01-01-20 6:25,D3,0.277
01-01-20 6:26,D3,0.35
01-01-20 6:27,D3,0.997
01-01-20 6:28,D3,0.664
01-01-20 6:29,D3,0.356
01-01-20 6:30,D3,0.948
01-01-20 6:31,D3,0.211
01-01-20 6:32,D3,0.217
01-01-20 6:33,D3,0.095
01-01-20 6:34,D3,0.891
01-01-20 6:35,D3,0.771
01-01-20 6:36,D3,0.95
01-01-20 6:37,D3,0.108
01-01-20 6:38,D3,0.573
01-01-20 6:39,D3,0.713
01-01-20 6:40,D3,0.462
01-01-20 6:41,D3,0.918
01-01-20 6:42,D3,0.034
01-01-20 6:43,D3,0.007
01-01-20 6:44,D3,0.365
01-01-20 6:45,D3,0.791
01-01-20 6:46,D3,0.224
